ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
sulk1246-clause-level-order,sulk1246,clause-level-order,SVO,clause-level-order-svo,,
sulk1246-recipient-vs-theme,sulk1246,recipient-vs-theme,R and T partially different,recipient-vs-theme-r-and-t-partially-different,,
sulk1246-recipient-suppletion,sulk1246,recipient-suppletion,no,recipient-suppletion-no,,
teiw1235-affix-order,teiw1235,affix-order,other,affix-order-other,,
teiw1235-affix-position,teiw1235,affix-position,prefix,affix-position-prefix,,
teiw1235-clause-level-order,teiw1235,clause-level-order,SOV,clause-level-order-sov,,
teiw1235-recipient-vs-theme,teiw1235,recipient-vs-theme,R=T,recipient-vs-theme-r-t,,
teiw1235-recipient-suppletion,teiw1235,recipient-suppletion,no,recipient-suppletion-no,,
tido1248-affix-order,tido1248,affix-order,S/A-V,affix-order-s-a-v,,
tido1248-affix-position,tido1248,affix-position,none,affix-position-none,,
tido1248-clause-level-order,tido1248,clause-level-order,SVO,clause-level-order-svo,,
tido1248-recipient-vs-theme,tido1248,recipient-vs-theme,R=T,recipient-vs-theme-r-t,,
tido1248-recipient-suppletion,tido1248,recipient-suppletion,no,recipient-suppletion-no,,
tobe1252-affix-order,tobe1252,affix-order,A-U-V,affix-order-a-u-v,,
tobe1252-affix-position,tobe1252,affix-position,prefix,affix-position-prefix,,
tobe1252-clause-level-order,tobe1252,clause-level-order,SOV,clause-level-order-sov,,
tobe1252-recipient-vs-theme,tobe1252,recipient-vs-theme,R=T,recipient-vs-theme-r-t,,
tobe1252-recipient-suppletion,tobe1252,recipient-suppletion,no,recipient-suppletion-no,,
yele1255-affix-order,yele1255,affix-order,other,affix-order-other,,
yele1255-affix-position,yele1255,affix-position,none,affix-position-none,,
yele1255-clause-level-order,yele1255,clause-level-order,SOV,clause-level-order-sov,,
yele1255-recipient-vs-theme,yele1255,recipient-vs-theme,R and T different,recipient-vs-theme-r-and-t-different,,
yele1255-recipient-suppletion,yele1255,recipient-suppletion,suppletion,recipient-suppletion-suppletion,,
yess1239-affix-order,yess1239,affix-order,other,affix-order-other,,
yess1239-affix-position,yess1239,affix-position,none,affix-position-none,,
yess1239-clause-level-order,yess1239,clause-level-order,SOV,clause-level-order-sov,,
yess1239-recipient-vs-theme,yess1239,recipient-vs-theme,R=T,recipient-vs-theme-r-t,,
yess1239-recipient-suppletion,yess1239,recipient-suppletion,no,recipient-suppletion-no,,
yima1243-affix-order,yima1243,affix-order,A-U-V,affix-order-a-u-v,,
yima1243-affix-position,yima1243,affix-position,prefix,affix-position-prefix,,
yima1243-clause-level-order,yima1243,clause-level-order,SVO/SOV,clause-level-order-svo-sov,,
yima1243-recipient-vs-theme,yima1243,recipient-vs-theme,R=T,recipient-vs-theme-r-t,,
yima1243-recipient-suppletion,yima1243,recipient-suppletion,no,recipient-suppletion-no,,
